Sale_Date,Route,Tickets_Sold
2024-08-20,Delhi-BCT,1
2024-08-20,Delhi-Gorakhpur,1
2024-08-20,MAS-Jaipur,1
2024-08-20,MAS-MAS,1
2024-08-20,Mumbai-Chennai,1
2024-08-20,Mumbai-MAS,1
2024-08-21,Chennai-BCT,1
2024-08-21,Chennai-Chennai,1
2024-08-21,Chennai-HWH,1
2024-08-21,Delhi-Chennai,1
2024-08-21,Gorakhpur-HWH,1
2024-08-21,Jaipur-BCT,1
2024-08-21,Jaipur-Chennai,1
2024-08-21,MAS-Delhi,1
2024-08-21,NDLS-NDLS,1
2024-08-22,Chennai-Chennai,1
2024-08-22,Delhi-HWH,1
2024-08-22,HWH-Gorakhpur,1
2024-08-22,Jaipur-MAS,1
2024-08-22,MAS-BCT,1
2024-08-22,MAS-Mumbai,1
2024-08-22,MAS-SBC,1
2024-08-22,SBC-Gorakhpur,1
2024-08-23,Chennai-HWH,1
2024-08-23,Chennai-NDLS,1
2024-08-23,Delhi-Mumbai,1
2024-08-23,Gorakhpur-MAS,1
2024-08-23,Gorakhpur-NDLS,1
2024-08-23,Jaipur-Delhi,1
2024-08-23,MAS-Gorakhpur,1
2024-08-23,SBC-Chennai,1
2024-08-24,Chennai-Gorakhpur,1
2024-08-24,Chennai-Jaipur,1
2024-08-24,Delhi-Delhi,1
2024-08-24,Gorakhpur-Chennai,1
2024-08-24,HWH-Jaipur,1
2024-08-24,Jaipur-Gorakhpur,1
2024-08-24,MAS-Gorakhpur,1
2024-08-24,SBC-MAS,1
2024-08-25,BCT-Gorakhpur,1
2024-08-25,Chennai-Mumbai,1
2024-08-25,Chennai-SBC,1
2024-08-25,HWH-BCT,1
2024-08-25,Jaipur-HWH,1
2024-08-25,NDLS-NDLS,1
2024-08-25,SBC-Chennai,1
2024-08-25,SBC-Mumbai,1
2024-08-26,Delhi-SBC,1
2024-08-26,HWH-MAS,1
2024-08-26,MAS-Gorakhpur,1
2024-08-26,MAS-Mumbai,1
2024-08-26,MAS-NDLS,1
2024-08-26,Mumbai-Chennai,1
2024-08-26,NDLS-BCT,1
2024-08-26,NDLS-Delhi,1
2024-08-27,BCT-BCT,1
2024-08-27,BCT-NDLS,1
2024-08-27,Chennai-HWH,1
2024-08-27,HWH-MAS,1
2024-08-27,MAS-Chennai,1
2024-08-27,NDLS-Chennai,1
2024-08-27,NDLS-Delhi,1
2024-08-27,SBC-HWH,1
2024-08-28,BCT-Chennai,1
2024-08-28,Chennai-Chennai,1
2024-08-28,Delhi-Jaipur,1
2024-08-28,HWH-BCT,1
2024-08-28,MAS-Jaipur,1
2024-08-28,Mumbai-MAS,1
2024-08-28,NDLS-SBC,1
2024-08-28,SBC-Delhi,1
2024-08-29,Chennai-HWH,1
2024-08-29,Chennai-Jaipur,1
2024-08-29,HWH-SBC,1
2024-08-29,MAS-SBC,1
2024-08-29,NDLS-Chennai,1
2024-08-29,SBC-Delhi,1
2024-08-29,SBC-Jaipur,1
2024-08-29,SBC-SBC,1
2024-08-30,Chennai-SBC,1
2024-08-30,MAS-Chennai,1
2024-08-30,Mumbai-HWH,1
2024-08-30,Mumbai-Jaipur,1
2024-08-30,NDLS-MAS,1
2024-08-30,SBC-BCT,1
2024-08-30,SBC-Delhi,1
2024-08-30,SBC-Gorakhpur,1
2024-08-31,BCT-Gorakhpur,1
2024-08-31,BCT-Mumbai,1
2024-08-31,Chennai-BCT,1
2024-08-31,HWH-Jaipur,1
2024-08-31,HWH-SBC,1
2024-08-31,MAS-HWH,1
2024-08-31,MAS-SBC,1
2024-08-31,Mumbai-SBC,1
2024-09-01,BCT-Jaipur,1
2024-09-01,Chennai-SBC,1
2024-09-01,Gorakhpur-Delhi,1
2024-09-01,HWH-Jaipur,1
2024-09-01,Jaipur-Gorakhpur,1
2024-09-01,NDLS-Gorakhpur,1
2024-09-01,NDLS-MAS,1
2024-09-01,SBC-Jaipur,1
2024-09-02,BCT-Chennai,1
2024-09-02,BCT-Gorakhpur,1
2024-09-02,BCT-MAS,1
2024-09-02,Delhi-HWH,1
2024-09-02,Delhi-Mumbai,1
2024-09-02,Delhi-SBC,1
2024-09-02,Gorakhpur-SBC,1
2024-09-02,HWH-SBC,1
2024-09-03,BCT-BCT,1
2024-09-03,Chennai-Chennai,1
2024-09-03,Chennai-NDLS,1
2024-09-03,Delhi-SBC,1
2024-09-03,Gorakhpur-Delhi,1
2024-09-03,Mumbai-Jaipur,1
2024-09-03,Mumbai-Mumbai,1
2024-09-03,SBC-Delhi,1
2024-09-04,BCT-Mumbai,1
2024-09-04,Delhi-Mumbai,1
2024-09-04,Gorakhpur-BCT,1
2024-09-04,Gorakhpur-MAS,1
2024-09-04,MAS-HWH,1
2024-09-04,MAS-Jaipur,1
2024-09-04,Mumbai-Mumbai,1
2024-09-04,SBC-BCT,1
2024-09-05,BCT-Jaipur,1
2024-09-05,Chennai-Gorakhpur,1
2024-09-05,Chennai-Mumbai,1
2024-09-05,HWH-NDLS,1
2024-09-05,Jaipur-HWH,1
2024-09-05,NDLS-BCT,1
2024-09-05,NDLS-Mumbai,1
2024-09-05,SBC-Delhi,1
2024-09-06,BCT-Jaipur,1
2024-09-06,BCT-SBC,1
2024-09-06,Chennai-BCT,1
2024-09-06,Chennai-HWH,1
2024-09-06,Delhi-Delhi,1
2024-09-06,Gorakhpur-HWH,1
2024-09-06,HWH-HWH,1
2024-09-06,Mumbai-HWH,1
2024-09-07,Chennai-NDLS,1
2024-09-07,Chennai-SBC,1
2024-09-07,Delhi-Jaipur,1
2024-09-07,MAS-HWH,1
2024-09-07,Mumbai-Delhi,1
2024-09-07,Mumbai-HWH,1
2024-09-07,SBC-HWH,1
2024-09-07,SBC-NDLS,1
2024-09-08,BCT-Mumbai,1
2024-09-08,Chennai-Jaipur,1
2024-09-08,Chennai-NDLS,1
2024-09-08,Chennai-SBC,1
2024-09-08,Delhi-Delhi,1
2024-09-08,Gorakhpur-BCT,1
2024-09-08,HWH-NDLS,1
2024-09-08,SBC-SBC,1
2024-09-09,Chennai-Mumbai,1
2024-09-09,Delhi-Delhi,1
2024-09-09,HWH-Mumbai,1
2024-09-09,Jaipur-NDLS,1
2024-09-09,NDLS-Chennai,1
2024-09-09,NDLS-HWH,1
2024-09-09,NDLS-Jaipur,1
2024-09-09,SBC-Gorakhpur,1
2024-09-10,BCT-Mumbai,1
2024-09-10,Delhi-Jaipur,1
2024-09-10,Gorakhpur-Delhi,1
2024-09-10,Gorakhpur-Jaipur,1
2024-09-10,MAS-Chennai,1
2024-09-10,NDLS-Gorakhpur,1
2024-09-10,SBC-BCT,1
2024-09-10,SBC-Mumbai,1
2024-09-11,Chennai-Delhi,1
2024-09-11,Chennai-SBC,1
2024-09-11,HWH-Gorakhpur,1
2024-09-11,MAS-BCT,1
2024-09-11,MAS-Jaipur,1
2024-09-11,MAS-MAS,1
2024-09-11,MAS-Mumbai,1
2024-09-11,Mumbai-Delhi,1
2024-09-12,Chennai-Chennai,1
2024-09-12,Delhi-Chennai,2
2024-09-12,Delhi-Delhi,1
2024-09-12,Jaipur-Gorakhpur,1
2024-09-12,MAS-Delhi,1
2024-09-12,MAS-NDLS,1
2024-09-12,NDLS-Jaipur,1
2024-09-13,BCT-SBC,1
2024-09-13,Delhi-Jaipur,2
2024-09-13,Gorakhpur-Jaipur,1
2024-09-13,Mumbai-SBC,1
2024-09-13,NDLS-Jaipur,1
2024-09-13,NDLS-Mumbai,1
2024-09-13,SBC-Gorakhpur,1
2024-09-14,Chennai-Mumbai,1
2024-09-14,Gorakhpur-BCT,1
2024-09-14,HWH-Jaipur,1
2024-09-14,Jaipur-HWH,1
2024-09-14,NDLS-Delhi,1
2024-09-14,NDLS-Gorakhpur,1
2024-09-14,NDLS-Mumbai,1
2024-09-14,SBC-Chennai,1
2024-09-15,Delhi-Chennai,1
2024-09-15,Gorakhpur-Gorakhpur,1
2024-09-15,HWH-BCT,1
2024-09-15,HWH-Jaipur,1
2024-09-15,Jaipur-SBC,1
2024-09-15,MAS-HWH,1
2024-09-15,MAS-NDLS,1
2024-09-15,Mumbai-Mumbai,1
2024-09-16,Delhi-BCT,1
2024-09-16,HWH-Delhi,1
2024-09-16,HWH-SBC,1
2024-09-16,Jaipur-Mumbai,1
2024-09-16,Mumbai-BCT,1
2024-09-16,Mumbai-Chennai,1
2024-09-16,Mumbai-Mumbai,1
2024-09-16,SBC-Mumbai,1
2024-09-17,BCT-Delhi,1
2024-09-17,HWH-Jaipur,1
2024-09-17,Jaipur-Chennai,1
2024-09-17,MAS-Delhi,1
2024-09-17,MAS-Jaipur,1
2024-09-17,Mumbai-HWH,1
2024-09-17,NDLS-Delhi,1
2024-09-17,SBC-Gorakhpur,1
2024-09-18,BCT-NDLS,1
2024-09-18,Chennai-MAS,1
2024-09-18,Delhi-Chennai,1
2024-09-18,Delhi-HWH,1
2024-09-18,Gorakhpur-Chennai,1
2024-09-18,HWH-Chennai,1
2024-09-18,Mumbai-BCT,1
2024-09-18,Mumbai-NDLS,1
2024-09-19,Chennai-NDLS,1
2024-09-19,Delhi-NDLS,1
2024-09-19,HWH-Gorakhpur,1
2024-09-19,Mumbai-Delhi,1
2024-09-19,NDLS-Gorakhpur,1
2024-09-19,SBC-Delhi,1
2024-09-19,SBC-NDLS,1
2024-09-19,SBC-SBC,1
2024-09-20,BCT-NDLS,1
2024-09-20,Delhi-SBC,1
2024-09-20,Gorakhpur-Delhi,1
2024-09-20,Gorakhpur-MAS,1
2024-09-20,Gorakhpur-NDLS,1
2024-09-20,MAS-Chennai,1
2024-09-20,Mumbai-Chennai,1
2024-09-20,SBC-BCT,1
2024-09-21,BCT-SBC,1
2024-09-21,Gorakhpur-Jaipur,1
2024-09-21,HWH-SBC,1
2024-09-21,MAS-HWH,1
2024-09-21,MAS-Jaipur,1
2024-09-21,Mumbai-BCT,1
2024-09-21,NDLS-Delhi,1
2024-09-21,NDLS-SBC,1
2024-09-22,BCT-Gorakhpur,1
2024-09-22,BCT-Jaipur,1
2024-09-22,BCT-MAS,1
2024-09-22,Chennai-Delhi,1
2024-09-22,Delhi-MAS,1
2024-09-22,Gorakhpur-Mumbai,1
2024-09-22,HWH-BCT,1
2024-09-22,NDLS-Gorakhpur,1
2024-09-23,BCT-Delhi,1
2024-09-23,BCT-SBC,1
2024-09-23,Gorakhpur-BCT,1
2024-09-23,Gorakhpur-Delhi,1
2024-09-23,Gorakhpur-HWH,1
2024-09-23,MAS-BCT,1
2024-09-23,Mumbai-Mumbai,1
2024-09-23,NDLS-Chennai,1
2024-09-24,Chennai-BCT,1
2024-09-24,Delhi-MAS,1
2024-09-24,Gorakhpur-Gorakhpur,1
2024-09-24,Jaipur-NDLS,1
2024-09-24,Jaipur-SBC,1
2024-09-24,Mumbai-SBC,1
2024-09-24,NDLS-Gorakhpur,1
2024-09-24,SBC-Jaipur,1
2024-09-25,BCT-Jaipur,1
2024-09-25,Chennai-Delhi,1
2024-09-25,Chennai-SBC,1
2024-09-25,Delhi-SBC,1
2024-09-25,Jaipur-Gorakhpur,1
2024-09-25,MAS-MAS,1
2024-09-25,Mumbai-MAS,1
2024-09-25,SBC-NDLS,1
2024-09-26,BCT-Jaipur,1
2024-09-26,Delhi-BCT,1
2024-09-26,Delhi-Jaipur,1
2024-09-26,Delhi-Mumbai,1
2024-09-26,HWH-NDLS,1
2024-09-26,HWH-SBC,1
2024-09-26,SBC-HWH,1
2024-09-26,SBC-MAS,1
2024-09-27,BCT-HWH,1
2024-09-27,Gorakhpur-NDLS,1
2024-09-27,HWH-Gorakhpur,1
2024-09-27,HWH-Mumbai,1
2024-09-27,Jaipur-MAS,1
2024-09-27,Jaipur-Mumbai,1
2024-09-27,MAS-Gorakhpur,1
2024-09-27,Mumbai-HWH,1
2024-09-28,BCT-Gorakhpur,1
2024-09-28,Delhi-Delhi,1
2024-09-28,Delhi-SBC,1
2024-09-28,HWH-SBC,1
2024-09-28,MAS-SBC,1
2024-09-28,NDLS-Gorakhpur,1
2024-09-28,NDLS-SBC,1
2024-09-28,SBC-NDLS,1
2024-09-29,Chennai-Gorakhpur,1
2024-09-29,Delhi-SBC,1
2024-09-29,HWH-HWH,1
2024-09-29,MAS-Chennai,1
2024-09-29,Mumbai-BCT,1
2024-09-29,NDLS-Chennai,1
2024-09-29,SBC-BCT,1
2024-09-29,SBC-NDLS,1
2024-09-30,Chennai-HWH,1
2024-09-30,Chennai-MAS,1
2024-09-30,Chennai-SBC,1
2024-09-30,Gorakhpur-BCT,1
2024-09-30,Gorakhpur-Jaipur,1
2024-09-30,Jaipur-Jaipur,1
2024-09-30,NDLS-Chennai,1
2024-09-30,SBC-Chennai,1
2024-10-01,BCT-Mumbai,1
2024-10-01,Chennai-NDLS,1
2024-10-01,Delhi-HWH,1
2024-10-01,Delhi-SBC,1
2024-10-01,HWH-Delhi,1
2024-10-01,HWH-NDLS,1
2024-10-01,MAS-MAS,1
2024-10-01,Mumbai-NDLS,1
2024-10-02,BCT-Jaipur,1
2024-10-02,Delhi-Gorakhpur,1
2024-10-02,Jaipur-Chennai,1
2024-10-02,Jaipur-Jaipur,1
2024-10-02,Jaipur-MAS,1
2024-10-02,Jaipur-SBC,1
2024-10-02,Mumbai-SBC,1
2024-10-02,SBC-HWH,1
2024-10-03,BCT-Delhi,1
2024-10-03,BCT-Gorakhpur,1
2024-10-03,BCT-Jaipur,1
2024-10-03,Gorakhpur-Jaipur,2
2024-10-03,MAS-Delhi,1
2024-10-03,NDLS-Jaipur,1
2024-10-03,SBC-Mumbai,1
2024-10-04,Chennai-Gorakhpur,1
2024-10-04,Chennai-NDLS,1
2024-10-04,Delhi-Chennai,1
2024-10-04,Jaipur-HWH,1
2024-10-04,MAS-Mumbai,1
2024-10-04,Mumbai-Mumbai,1
2024-10-04,NDLS-NDLS,1
2024-10-04,SBC-Jaipur,1
2024-10-05,BCT-Chennai,1
2024-10-05,Chennai-Delhi,1
2024-10-05,Delhi-MAS,1
2024-10-05,HWH-Mumbai,1
2024-10-05,MAS-Gorakhpur,1
2024-10-05,MAS-Mumbai,1
2024-10-05,NDLS-HWH,1
2024-10-05,SBC-NDLS,1
2024-10-06,Chennai-Chennai,1
2024-10-06,Delhi-Jaipur,1
2024-10-06,HWH-Mumbai,1
2024-10-06,Mumbai-BCT,1
2024-10-06,Mumbai-NDLS,1
2024-10-06,NDLS-MAS,1
2024-10-06,NDLS-SBC,1
2024-10-06,SBC-NDLS,1
2024-10-07,BCT-HWH,1
2024-10-07,BCT-NDLS,1
2024-10-07,Chennai-MAS,1
2024-10-07,Delhi-Chennai,1
2024-10-07,Gorakhpur-SBC,2
2024-10-07,HWH-Delhi,1
2024-10-07,NDLS-SBC,1
2024-10-08,Chennai-Chennai,1
2024-10-08,Chennai-Delhi,1
2024-10-08,Delhi-Jaipur,1
2024-10-08,HWH-Jaipur,1
2024-10-08,Mumbai-BCT,1
2024-10-08,Mumbai-Chennai,1
2024-10-08,Mumbai-NDLS,1
2024-10-08,NDLS-BCT,1
2024-10-09,Chennai-Mumbai,1
2024-10-09,Delhi-Mumbai,1
2024-10-09,Gorakhpur-Mumbai,1
2024-10-09,HWH-Chennai,1
2024-10-09,HWH-MAS,1
2024-10-09,Jaipur-NDLS,2
2024-10-09,NDLS-NDLS,1
2024-10-10,Chennai-Jaipur,1
2024-10-10,Delhi-SBC,1
2024-10-10,HWH-Delhi,1
2024-10-10,MAS-Jaipur,1
2024-10-10,Mumbai-SBC,1
2024-10-10,NDLS-Chennai,1
2024-10-10,NDLS-MAS,1
2024-10-10,SBC-MAS,1
2024-10-11,Chennai-BCT,1
2024-10-11,Gorakhpur-BCT,1
2024-10-11,Jaipur-Chennai,1
2024-10-11,Mumbai-Chennai,1
2024-10-11,Mumbai-HWH,1
2024-10-11,Mumbai-Jaipur,1
2024-10-11,Mumbai-Mumbai,1
2024-10-11,SBC-HWH,1
2024-10-12,HWH-HWH,1
2024-10-12,Jaipur-BCT,1
2024-10-12,Jaipur-Delhi,1
2024-10-12,Jaipur-SBC,1
2024-10-12,MAS-MAS,1
2024-10-12,MAS-Mumbai,1
2024-10-12,Mumbai-Gorakhpur,1
2024-10-12,NDLS-Mumbai,1
2024-10-13,Delhi-Chennai,1
2024-10-13,Delhi-SBC,1
2024-10-13,Gorakhpur-Jaipur,1
2024-10-13,Jaipur-Gorakhpur,1
2024-10-13,MAS-Delhi,1
2024-10-13,Mumbai-Chennai,1
2024-10-13,NDLS-Delhi,1
2024-10-13,SBC-Jaipur,1
2024-10-14,Delhi-HWH,1
2024-10-14,HWH-MAS,1
2024-10-14,HWH-NDLS,1
2024-10-14,Jaipur-Delhi,1
2024-10-14,Jaipur-Mumbai,1
2024-10-14,Jaipur-SBC,1
2024-10-14,MAS-HWH,1
2024-10-14,SBC-Jaipur,1
2024-10-15,BCT-Mumbai,1
2024-10-15,Delhi-Chennai,1
2024-10-15,Delhi-Jaipur,1
2024-10-15,Gorakhpur-Delhi,1
2024-10-15,NDLS-Gorakhpur,1
2024-10-15,SBC-Gorakhpur,1
2024-10-15,SBC-NDLS,1
2024-10-15,SBC-SBC,1
2024-10-16,BCT-Jaipur,1
2024-10-16,Chennai-Mumbai,1
2024-10-16,Delhi-MAS,1
2024-10-16,HWH-Mumbai,1
2024-10-16,Jaipur-NDLS,1
2024-10-16,MAS-Gorakhpur,1
2024-10-16,MAS-Mumbai,1
2024-10-16,NDLS-MAS,1
2024-10-17,Chennai-Chennai,1
2024-10-17,HWH-BCT,1
2024-10-17,HWH-Chennai,1
2024-10-17,HWH-HWH,1
2024-10-17,MAS-Chennai,2
2024-10-17,MAS-Delhi,1
2024-10-17,NDLS-HWH,1
2024-10-18,BCT-Jaipur,1
2024-10-18,MAS-Delhi,1
2024-10-18,MAS-Mumbai,1
2024-10-18,Mumbai-Jaipur,1
2024-10-18,NDLS-BCT,1
2024-10-18,NDLS-Chennai,1
2024-10-18,NDLS-NDLS,1
2024-10-18,SBC-Jaipur,1
2024-10-19,Chennai-Mumbai,1
2024-10-19,Delhi-BCT,1
2024-10-19,Delhi-Jaipur,1
2024-10-19,Delhi-MAS,1
2024-10-19,Delhi-Mumbai,1
2024-10-19,Jaipur-Gorakhpur,1
2024-10-19,Mumbai-Jaipur,1
2024-10-19,NDLS-Mumbai,1
2024-10-20,Chennai-Mumbai,1
2024-10-20,HWH-Chennai,1
2024-10-20,Jaipur-Jaipur,1
2024-10-20,MAS-Gorakhpur,1
2024-10-20,Mumbai-NDLS,1
2024-10-20,NDLS-BCT,1
2024-10-20,SBC-Delhi,1
2024-10-20,SBC-SBC,1
2024-10-21,BCT-Chennai,1
2024-10-21,BCT-Delhi,1
2024-10-21,BCT-HWH,1
2024-10-21,Gorakhpur-Delhi,1
2024-10-21,Gorakhpur-Gorakhpur,1
2024-10-21,MAS-SBC,1
2024-10-21,NDLS-Jaipur,1
2024-10-21,SBC-Chennai,1
2024-10-22,BCT-Delhi,1
2024-10-22,BCT-MAS,1
2024-10-22,Chennai-Jaipur,1
2024-10-22,Delhi-Jaipur,1
2024-10-22,Gorakhpur-Jaipur,1
2024-10-22,Mumbai-Chennai,1
2024-10-22,Mumbai-Gorakhpur,1
2024-10-22,NDLS-Gorakhpur,1
2024-10-23,BCT-BCT,1
2024-10-23,Delhi-SBC,1
2024-10-23,Gorakhpur-MAS,1
2024-10-23,HWH-NDLS,1
2024-10-23,MAS-Gorakhpur,1
2024-10-23,Mumbai-Chennai,1
2024-10-23,SBC-Gorakhpur,1
2024-10-23,SBC-Mumbai,1
2024-10-24,Chennai-Mumbai,1
2024-10-24,Delhi-Jaipur,1
2024-10-24,Delhi-Mumbai,1
2024-10-24,Gorakhpur-Gorakhpur,1
2024-10-24,HWH-Jaipur,1
2024-10-24,MAS-Mumbai,1
2024-10-24,SBC-Chennai,1
2024-10-24,SBC-Delhi,1
2024-10-25,BCT-BCT,1
2024-10-25,Chennai-Delhi,1
2024-10-25,Gorakhpur-Delhi,1
2024-10-25,HWH-Gorakhpur,1
2024-10-25,Jaipur-MAS,1
2024-10-25,Jaipur-Mumbai,1
2024-10-25,MAS-Jaipur,1
2024-10-25,SBC-Gorakhpur,1
2024-10-26,BCT-Gorakhpur,1
2024-10-26,Chennai-Jaipur,1
2024-10-26,HWH-HWH,1
2024-10-26,MAS-MAS,1
2024-10-26,MAS-Mumbai,1
2024-10-26,Mumbai-MAS,1
2024-10-26,SBC-SBC,2
2024-10-27,BCT-MAS,1
2024-10-27,BCT-SBC,1
2024-10-27,Delhi-Mumbai,1
2024-10-27,MAS-NDLS,1
2024-10-27,Mumbai-Delhi,1
2024-10-27,Mumbai-Jaipur,2
2024-10-27,Mumbai-MAS,1
2024-10-27,Mumbai-NDLS,1
2024-10-28,BCT-Mumbai,1
2024-10-28,Delhi-Gorakhpur,1
2024-10-28,Gorakhpur-SBC,1
2024-10-28,HWH-Mumbai,1
2024-10-28,MAS-HWH,1
2024-10-28,MAS-Jaipur,1
2024-10-28,Mumbai-Jaipur,1
2024-10-28,NDLS-MAS,1
2024-10-29,BCT-Gorakhpur,1
2024-10-29,BCT-Jaipur,1
2024-10-29,Chennai-Gorakhpur,1
2024-10-29,Gorakhpur-Jaipur,1
2024-10-29,HWH-Chennai,1
2024-10-29,Jaipur-NDLS,1
2024-10-29,SBC-MAS,1
2024-10-29,SBC-SBC,1
2024-10-30,BCT-Mumbai,1
2024-10-30,Chennai-NDLS,1
2024-10-30,Delhi-Chennai,1
2024-10-30,Gorakhpur-MAS,1
2024-10-30,Gorakhpur-SBC,1
2024-10-30,Jaipur-SBC,1
2024-10-30,MAS-HWH,1
2024-10-30,SBC-Delhi,1
2024-10-31,BCT-Delhi,1
2024-10-31,BCT-NDLS,1
2024-10-31,Chennai-BCT,1
2024-10-31,Chennai-Delhi,1
2024-10-31,Gorakhpur-SBC,1
2024-10-31,HWH-SBC,1
2024-10-31,MAS-Mumbai,1
2024-10-31,SBC-NDLS,1
2024-11-01,Gorakhpur-Jaipur,1
2024-11-01,Gorakhpur-NDLS,1
2024-11-01,MAS-Jaipur,1
2024-11-01,MAS-SBC,1
2024-11-01,Mumbai-Chennai,1
2024-11-01,Mumbai-HWH,1
2024-11-01,NDLS-Chennai,1
2024-11-01,NDLS-SBC,1
2024-11-02,BCT-Jaipur,1
2024-11-02,Delhi-MAS,1
2024-11-02,Jaipur-HWH,1
2024-11-02,MAS-Chennai,1
2024-11-02,MAS-Jaipur,1
2024-11-02,MAS-NDLS,1
2024-11-02,NDLS-HWH,1
2024-11-02,SBC-BCT,1
2024-11-03,Chennai-Mumbai,1
2024-11-03,Delhi-Gorakhpur,1
2024-11-03,Delhi-Jaipur,1
2024-11-03,MAS-BCT,1
2024-11-03,MAS-Mumbai,1
2024-11-03,Mumbai-SBC,1
2024-11-03,NDLS-BCT,1
2024-11-03,NDLS-NDLS,1
2024-11-04,Chennai-Mumbai,1
2024-11-04,HWH-BCT,1
2024-11-04,HWH-HWH,1
2024-11-04,Jaipur-SBC,1
2024-11-04,Mumbai-Gorakhpur,1
2024-11-04,NDLS-Jaipur,1
2024-11-04,NDLS-NDLS,1
2024-11-04,SBC-NDLS,1
2024-11-05,Delhi-HWH,1
2024-11-05,Gorakhpur-BCT,1
2024-11-05,HWH-Jaipur,1
2024-11-05,Jaipur-Delhi,1
2024-11-05,MAS-Jaipur,1
2024-11-05,NDLS-BCT,1
2024-11-05,NDLS-SBC,1
2024-11-05,SBC-Chennai,1
2024-11-06,BCT-Jaipur,2
2024-11-06,Chennai-Jaipur,1
2024-11-06,Chennai-NDLS,1
2024-11-06,Delhi-SBC,1
2024-11-06,Gorakhpur-MAS,1
2024-11-06,HWH-Chennai,1
2024-11-06,NDLS-SBC,1
2024-11-07,BCT-HWH,1
2024-11-07,Chennai-HWH,1
2024-11-07,Delhi-Delhi,1
2024-11-07,Delhi-Gorakhpur,1
2024-11-07,Gorakhpur-BCT,1
2024-11-07,NDLS-BCT,1
2024-11-07,NDLS-SBC,1
2024-11-07,SBC-Gorakhpur,1
2024-11-08,Chennai-Gorakhpur,1
2024-11-08,Delhi-Gorakhpur,1
2024-11-08,Gorakhpur-Delhi,1
2024-11-08,HWH-Jaipur,1
2024-11-08,Jaipur-Gorakhpur,2
2024-11-08,Mumbai-Chennai,1
2024-11-08,SBC-Mumbai,1
2024-11-09,BCT-Mumbai,1
2024-11-09,Delhi-MAS,1
2024-11-09,HWH-Delhi,1
2024-11-09,HWH-Gorakhpur,1
2024-11-09,HWH-MAS,1
2024-11-09,MAS-Jaipur,1
2024-11-09,NDLS-Chennai,2
2024-11-10,Chennai-Mumbai,1
2024-11-10,Gorakhpur-Gorakhpur,1
2024-11-10,HWH-HWH,1
2024-11-10,MAS-HWH,1
2024-11-10,MAS-MAS,1
2024-11-10,Mumbai-BCT,1
2024-11-10,Mumbai-HWH,1
2024-11-10,SBC-SBC,1
2024-11-11,BCT-Chennai,1
2024-11-11,Chennai-Gorakhpur,1
2024-11-11,Chennai-Jaipur,1
2024-11-11,Delhi-SBC,1
2024-11-11,Gorakhpur-Chennai,1
2024-11-11,Gorakhpur-NDLS,1
2024-11-11,MAS-Gorakhpur,1
2024-11-11,NDLS-Chennai,1
2024-11-12,BCT-Jaipur,1
2024-11-12,HWH-HWH,1
2024-11-12,Mumbai-BCT,1
2024-11-12,Mumbai-Delhi,1
2024-11-12,Mumbai-Mumbai,2
2024-11-12,SBC-Chennai,1
2024-11-12,SBC-Jaipur,1
2024-11-13,BCT-Chennai,1
2024-11-13,BCT-HWH,1
2024-11-13,Delhi-Gorakhpur,1
2024-11-13,Gorakhpur-SBC,1
2024-11-13,MAS-Gorakhpur,1
2024-11-13,MAS-HWH,1
2024-11-13,NDLS-Delhi,1
2024-11-13,SBC-MAS,1
2024-11-14,Chennai-BCT,1
2024-11-14,Chennai-MAS,1
2024-11-14,Gorakhpur-SBC,1
2024-11-14,HWH-Chennai,1
2024-11-14,HWH-Delhi,1
2024-11-14,HWH-MAS,1
2024-11-14,MAS-HWH,1
2024-11-14,SBC-Gorakhpur,1
2024-11-15,BCT-Jaipur,1
2024-11-15,Chennai-Mumbai,1
2024-11-15,Gorakhpur-HWH,1
2024-11-15,Gorakhpur-NDLS,1
2024-11-15,HWH-NDLS,1
2024-11-15,Jaipur-HWH,1
2024-11-15,Mumbai-Gorakhpur,1
2024-11-15,SBC-SBC,1
2024-11-16,BCT-BCT,1
2024-11-16,Chennai-HWH,1
2024-11-16,Gorakhpur-HWH,1
2024-11-16,Gorakhpur-MAS,1
2024-11-16,MAS-Chennai,1
2024-11-16,NDLS-Gorakhpur,1
2024-11-16,NDLS-MAS,1
2024-11-16,SBC-Jaipur,1
2024-11-17,BCT-Gorakhpur,1
2024-11-17,BCT-Mumbai,1
2024-11-17,Gorakhpur-Chennai,1
2024-11-17,HWH-Gorakhpur,1
2024-11-17,NDLS-Mumbai,1
2024-11-17,SBC-Chennai,1
2024-11-17,SBC-Gorakhpur,1
2024-11-17,SBC-Mumbai,1
2024-11-18,BCT-Delhi,1
2024-11-18,Delhi-NDLS,1
2024-11-18,Gorakhpur-Gorakhpur,1
2024-11-18,Gorakhpur-HWH,1
2024-11-18,Jaipur-Chennai,1
2024-11-18,MAS-BCT,1
2024-11-18,MAS-Jaipur,1
2024-11-18,Mumbai-HWH,1
2024-11-19,Chennai-NDLS,1
2024-11-19,Delhi-Mumbai,1
2024-11-19,Gorakhpur-SBC,1
2024-11-19,HWH-SBC,1
2024-11-19,Jaipur-Mumbai,1
2024-11-19,Mumbai-BCT,1
2024-11-19,Mumbai-Jaipur,1
2024-11-19,NDLS-Jaipur,1
2024-11-20,Delhi-MAS,1
2024-11-20,Gorakhpur-Gorakhpur,1
2024-11-20,HWH-Gorakhpur,1
